Solar Irradiance,PV Current,PV Voltage,PV Energy,clusters_pred
269.7341214999999,49.47600000000003,90.46000000000004,0.0,0
262.83796599999994,49.38600000000003,90.294,0.0,0
263.1877644999999,49.38600000000003,90.294,0.0,0
277.52592766666646,49.684000000000026,91.99600000000002,0.0,0
380.8699766666666,50.26200000000005,91.062,6.0,0
272.58476866666655,49.47600000000003,90.46000000000004,0.0,0
221.96288666666652,49.34200000000001,90.566,0.0,0
265.3554211666666,49.46000000000003,90.45000000000002,0.0,0
222.2037021666666,49.34200000000001,90.566,0.0,0
260.9230848333332,49.38600000000003,90.294,0.0,0
266.71469666666655,49.46800000000003,90.45200000000004,0.0,0
222.16306816666665,49.34200000000001,90.566,0.0,0
263.8845965,49.46000000000003,90.45000000000002,0.0,0
221.47941749999993,49.34200000000001,90.566,0.0,0
268.1485644999999,49.47600000000003,90.45600000000002,0.0,0
283.4967249999999,49.70000000000002,91.99600000000002,0.0,0
270.90061466666646,49.47600000000003,90.46000000000004,0.0,0
222.17429866666646,49.34200000000001,90.566,0.0,0
223.07493250000002,49.350000000000016,90.566,0.0,0
222.0174991666666,49.34200000000001,90.566,0.0,0
222.30271783333325,49.34200000000001,90.566,0.0,0
258.54350966666647,49.46000000000003,90.44800000000004,0.0,0
222.0099395,49.34200000000001,90.566,0.0,0
222.20382549999997,49.34200000000001,90.566,0.0,0
222.20382549999997,49.34200000000001,90.566,0.0,0
222.20382549999997,49.34200000000001,90.566,0.0,0
221.907878,49.34200000000001,90.566,0.0,0
221.19987983333328,49.34200000000001,90.566,0.0,0
222.35620283333327,49.34200000000001,90.566,0.0,0
221.19987983333328,49.34200000000001,90.566,0.0,0
221.19987983333328,49.34200000000001,90.566,0.0,0
222.44868549999995,49.34200000000001,90.566,0.0,0
256.64677633333315,49.46000000000003,90.44800000000004,0.0,0
222.44868549999995,49.34200000000001,90.566,0.0,0
303.11611516666636,49.384000000000036,90.31400000000002,0.0,0
222.39158233333328,49.34200000000001,90.566,0.0,0
222.46642099999997,49.34200000000001,90.566,0.0,0
222.39158233333328,49.34200000000001,90.566,0.0,0
222.41225949999995,49.34200000000001,90.566,0.0,0
222.4870981666666,49.34200000000001,90.566,0.0,0
221.01094749999987,49.34200000000001,90.566,0.0,0
222.190055,49.34200000000001,90.566,0.0,0
221.69288749999996,49.34200000000001,90.566,0.0,0
220.94952533333333,49.34200000000001,90.566,0.0,0
260.01700416666654,49.38600000000003,90.294,0.0,0
260.01700416666654,49.38600000000003,90.294,0.0,0
260.01700416666654,49.38600000000003,90.294,0.0,0
251.97917349999992,49.45200000000003,90.594,0.0,0
222.13076999999996,49.34200000000001,90.566,0.0,0
221.28745583333324,49.34200000000001,90.566,0.0,0
221.85746583333332,49.34200000000001,90.566,0.0,0
220.84159766666664,49.34200000000001,90.566,0.0,0
222.28286849999995,49.34200000000001,90.566,0.0,0
222.17287816666658,49.34200000000001,90.566,0.0,0
206.47158966666646,49.29600000000002,90.70200000000004,0.0,0
219.87376749999996,49.34200000000001,90.562,0.0,0
219.46502799999996,49.34200000000001,90.562,0.0,0
220.7314428333333,49.34200000000001,90.566,0.0,0
219.87376749999996,49.34200000000001,90.562,0.0,0
205.94914816666645,49.29600000000002,90.70200000000004,0.0,0
221.36445149999992,49.34200000000001,90.566,0.0,0
219.46502799999996,49.34200000000001,90.562,0.0,0
220.908242,49.34200000000001,90.566,0.0,0
220.73535149999992,49.34200000000001,90.566,0.0,0
220.7314428333333,49.34200000000001,90.566,0.0,0
220.98636733333328,49.34200000000001,90.566,0.0,0
221.05066999999997,49.34200000000001,90.566,0.0,0
220.81528983333328,49.34200000000001,90.566,0.0,0
218.45868566666655,49.34200000000001,90.562,0.0,0
219.5020523333332,49.34200000000001,90.562,0.0,0
220.8101306666666,49.34200000000001,90.566,0.0,0
256.0541291666666,49.46000000000003,90.44800000000004,0.0,0
220.0666693333333,49.34200000000001,90.562,0.0,0
220.0666693333333,49.34200000000001,90.562,0.0,0
258.95680033333326,49.46000000000003,90.44800000000004,0.0,0
257.2653689999999,49.46000000000003,90.44800000000004,0.0,0
259.5224501666666,49.38600000000003,90.294,0.0,0
258.95680033333326,49.46000000000003,90.44800000000004,0.0,0
259.6261536666666,49.38600000000003,90.294,0.0,0
257.0913153333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
256.92089866666663,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
259.6261536666666,49.38600000000003,90.294,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
269.68599866666665,49.47600000000003,90.46000000000004,0.0,0
269.93363716666664,49.47600000000003,90.46000000000004,0.0,0
269.93363716666664,49.47600000000003,90.46000000000004,0.0,0
270.3829319999999,49.47600000000003,90.46000000000004,0.0,0
221.90977166666661,49.34200000000001,90.566,0.0,0
271.8482521666666,49.47600000000003,90.46000000000004,0.0,0
220.95772166666657,49.34200000000001,90.566,0.0,0
272.4892688333333,49.47600000000003,90.46000000000004,0.0,0
220.95772166666657,49.34200000000001,90.566,0.0,0
220.86355166666655,49.34200000000001,90.566,0.0,0
221.14255849999992,49.34200000000001,90.566,0.0,0
270.24653183333334,49.47600000000003,90.46000000000004,0.0,0
221.41498566666652,49.34200000000001,90.566,0.0,0
209.11916183333332,49.32600000000002,90.71000000000002,0.0,0
223.12884233333332,49.350000000000016,90.566,0.0,0
210.85788899999991,49.32600000000002,90.71000000000002,0.0,0
221.45014449999994,49.34200000000001,90.566,0.0,0
221.90977166666661,49.34200000000001,90.566,0.0,0
221.38863249999991,49.34200000000001,90.566,0.0,0
222.52467083333323,49.350000000000016,90.566,0.0,0
220.04973066666665,49.34200000000001,90.562,0.0,0
223.40020199999995,49.350000000000016,90.566,0.0,0
222.05975199999992,49.34200000000001,90.566,0.0,0
271.11576449999995,49.47600000000003,90.46000000000004,0.0,0
217.56720816666646,49.34200000000001,90.562,0.0,0
218.8817838333333,49.34200000000001,90.562,0.0,0
221.7791956666666,49.34200000000001,90.566,0.0,0
270.3829319999999,49.47600000000003,90.46000000000004,0.0,0
222.27974033333325,49.34200000000001,90.566,0.0,0
256.92089866666663,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
256.92089866666663,49.46000000000003,90.44800000000004,0.0,0
257.0913153333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
259.7577309999999,49.38600000000003,90.294,0.0,0
259.9604446666666,49.38600000000003,90.294,0.0,0
258.57209933333326,49.46000000000003,90.44800000000004,0.0,0
258.96580116666667,49.38600000000003,90.294,0.0,0
220.6486821666666,49.34200000000001,90.56400000000002,0.0,0
221.1192626666666,49.34200000000001,90.566,0.0,0
262.25436749999994,49.38600000000003,90.294,0.0,0
221.05365133333325,49.34200000000001,90.566,0.0,0
218.38905449999996,49.34200000000001,90.562,0.0,0
219.94791649999988,49.34200000000001,90.562,0.0,0
220.57181366666651,49.34200000000001,90.56400000000002,0.0,0
222.1690668333333,49.34200000000001,90.566,0.0,0
206.03389749999985,49.29600000000002,90.70200000000004,0.0,0
206.5363373333333,49.29600000000002,90.70200000000004,0.0,0
221.5467061666665,49.34200000000001,90.566,0.0,0
206.5363373333333,49.29600000000002,90.70200000000004,0.0,0
367.0324454999998,49.66800000000006,91.734,0.0,0
220.2563796666666,49.34200000000001,90.562,0.0,0
419.7385463333332,49.75600000000002,84.25000000000004,0.0,3
422.97622349999983,49.418000000000006,81.09600000000009,0.0,3
427.7914941666665,49.11900000000001,78.82000000000009,0.0,3
221.82733116666665,49.34200000000001,90.566,0.0,0
223.46087999999997,49.350000000000016,90.566,0.0,0
268.14307416666645,49.47600000000003,90.45600000000002,0.0,0
211.10381500000003,49.32600000000002,90.71000000000002,0.0,0
211.87299499999997,49.32600000000002,90.56000000000002,0.0,0
266.9290721666665,49.46800000000003,90.45400000000004,0.0,0
252.84619149999992,49.45200000000003,90.59600000000002,0.0,0
247.21359616666652,49.44400000000002,90.59000000000002,0.0,0
221.71226233333326,49.34200000000001,90.566,0.0,0
250.8557898333332,49.45200000000003,90.594,0.0,0
220.98988083333325,49.34200000000001,90.566,0.0,0
261.7209161666663,49.38600000000003,90.294,0.0,0
221.80967416666664,49.34200000000001,90.566,0.0,0
221.86049033333322,49.34200000000001,90.566,0.0,0
274.73486766666645,49.47600000000003,90.46200000000003,0.0,0
323.99255716666636,49.640000000000065,91.41200000000002,0.0,0
222.93168916666662,49.350000000000016,90.566,0.0,0
308.2926841666665,49.40000000000005,90.16800000000003,0.0,0
300.52881466666656,49.918000000000035,92.462,0.0,0
222.44210266666656,49.34200000000001,90.566,0.0,0
222.7048386666666,49.350000000000016,90.566,0.0,0
276.1728066666664,49.684000000000026,91.99600000000002,0.0,0
275.29788716666644,49.47600000000003,90.46200000000003,0.0,0
219.16513216666644,49.34200000000001,90.562,0.0,0
220.69122399999972,49.34200000000001,90.566,0.0,0
219.79085566666652,49.34200000000001,90.562,0.0,0
268.8107946666664,49.47600000000003,90.45600000000002,0.0,0
269.7658889999998,49.47600000000003,90.46000000000004,0.0,0
269.7658889999998,49.47600000000003,90.46000000000004,0.0,0
270.1859971666664,49.47600000000003,90.46000000000004,0.0,0
277.67254999999994,49.684000000000026,91.99600000000002,0.0,0
274.14425516666654,49.47600000000003,90.46200000000003,0.0,0
255.4787868333332,49.46000000000003,90.59600000000002,0.0,0
220.41980033333328,49.34200000000001,90.562,0.0,0
270.48531216666646,49.47600000000003,90.46000000000004,0.0,0
285.7698576666665,49.70000000000002,91.99600000000002,0.0,0
267.0076591666665,49.46800000000003,90.45400000000004,0.0,0
394.82663499999984,50.22800000000004,87.72900000000001,0.0,0
322.8661453333333,49.63200000000007,91.41200000000002,0.0,0
399.7656799999999,50.196000000000026,87.742,0.0,0
347.8090645000001,49.64400000000005,91.42400000000002,0.0,0
319.4811901666667,49.432000000000045,90.17600000000002,0.0,0
348.42536199999984,49.64400000000005,91.42400000000002,0.0,0
334.1133429999999,49.696000000000076,91.72,0.0,0
353.05939633333327,49.65200000000005,91.42600000000002,0.0,0
296.9983569999999,49.918000000000035,92.46000000000002,0.0,0
298.16563383333323,49.918000000000035,92.462,0.0,0
277.47215716666653,49.684000000000026,91.99600000000002,0.0,0
297.84259049999986,49.918000000000035,92.462,0.0,0
322.13221166666665,49.624000000000066,91.56000000000004,0.0,0
313.6487736666666,49.40800000000005,90.17000000000004,0.0,0
298.2095571666665,49.918000000000035,92.462,0.0,0
285.79891816666657,49.70000000000002,91.99600000000002,0.0,0
309.77491149999986,49.40000000000005,90.16800000000003,0.0,0
305.02717366666656,49.384000000000036,90.31800000000004,0.0,0
298.47762383333327,49.918000000000035,92.462,0.0,0
222.3398043333332,49.34200000000001,90.566,0.0,0
273.23234549999995,49.47600000000003,90.46000000000004,0.0,0
220.7815628333332,49.34200000000001,90.566,0.0,0
283.5765478333332,49.70000000000002,91.99600000000002,0.0,0
220.72569633333325,49.34200000000001,90.566,0.0,0
219.92099666666653,49.34200000000001,90.562,0.0,0
283.74706999999995,49.70000000000002,91.99600000000002,0.0,0
221.96675149999996,49.34200000000001,90.566,0.0,0
272.61275533333327,49.47600000000003,90.46000000000004,0.0,0
289.84323699999993,49.78200000000003,92.154,0.0,0
285.64322883333324,49.70000000000002,91.99600000000002,0.0,0
272.07796,49.47600000000003,90.46000000000004,0.0,0
280.30095149999994,49.48400000000003,90.46200000000003,0.0,0
280.3278348333332,49.48400000000003,90.46200000000003,0.0,0
205.98560599999982,49.29600000000002,90.70200000000004,0.0,0
220.67184983333325,49.34200000000001,90.566,0.0,0
206.50098216666657,49.29600000000002,90.70200000000004,0.0,0
387.82774316666655,50.23000000000005,89.021,0.0,0
395.25905933333325,50.22800000000004,87.57700000000001,0.0,0
395.25905933333325,50.22800000000004,87.57700000000001,0.0,0
205.97739066666645,49.29600000000002,90.70200000000004,0.0,0
218.13489533333328,49.34200000000001,90.562,0.0,0
208.73775266666655,49.32600000000002,90.71000000000002,0.0,0
220.77315466666656,49.34200000000001,90.566,0.0,0
380.2343458333332,50.270000000000046,91.062,6.0,0
269.93363716666664,49.47600000000003,90.46000000000004,0.0,0
272.1571785,49.47600000000003,90.46000000000004,0.0,0
269.95715383333334,49.47600000000003,90.46000000000004,0.0,0
270.78367416666663,49.47600000000003,90.46000000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
256.75922499999984,49.46000000000003,90.44800000000004,0.0,0
256.75922499999984,49.46000000000003,90.44800000000004,0.0,0
256.19443649999994,49.46000000000003,90.44800000000004,0.0,0
220.80572699999988,49.34200000000001,90.566,0.0,0
256.06470649999994,49.46000000000003,90.44800000000004,0.0,0
222.2324191666666,49.34200000000001,90.566,0.0,0
265.24099899999993,49.46000000000003,90.45000000000002,0.0,0
221.2583263333332,49.34200000000001,90.566,0.0,0
220.8434658333332,49.34200000000001,90.566,0.0,0
393.27183399999984,50.253000000000036,88.185,6.0,0
221.31683583333324,49.34200000000001,90.566,0.0,0
274.5553649999998,49.47600000000003,90.46200000000003,0.0,0
266.5801138333332,49.46800000000003,90.45200000000004,0.0,0
270.75466749999987,49.47600000000003,90.46000000000004,0.0,0
221.15034066666644,49.34200000000001,90.566,0.0,0
219.52668566666654,49.34200000000001,90.562,0.0,0
219.52668566666654,49.34200000000001,90.562,0.0,0
270.6447841666666,49.47600000000003,90.46000000000004,0.0,0
262.3187413333332,49.38600000000003,90.294,0.0,0
263.37791433333325,49.38600000000003,90.294,0.0,0
246.4113633333332,49.43600000000002,90.588,0.0,0
221.63796599999992,49.34200000000001,90.566,0.0,0
273.4164288333332,49.47600000000003,90.46000000000004,0.0,0
273.4164288333332,49.47600000000003,90.46000000000004,0.0,0
221.20030749999972,49.34200000000001,90.566,0.0,0
270.4189226666666,49.47600000000003,90.46000000000004,0.0,0
222.11791949999989,49.34200000000001,90.566,0.0,0
262.3187413333332,49.38600000000003,90.294,0.0,0
221.11828449999996,49.34200000000001,90.566,0.0,0
221.96966349999997,49.34200000000001,90.566,0.0,0
266.5801138333332,49.46800000000003,90.45200000000004,0.0,0
266.5801138333332,49.46800000000003,90.45200000000004,0.0,0
220.79029116666658,49.34200000000001,90.566,0.0,0
266.5801138333332,49.46800000000003,90.45200000000004,0.0,0
221.6628635,49.34200000000001,90.566,0.0,0
223.50861616666657,49.350000000000016,90.566,0.0,0
219.62180016666653,49.34200000000001,90.562,0.0,0
266.5801138333332,49.46800000000003,90.45200000000004,0.0,0
221.41462699999997,49.34200000000001,90.566,0.0,0
273.4164288333332,49.47600000000003,90.46000000000004,0.0,0
220.87291799999997,49.34200000000001,90.566,0.0,0
222.37418899999997,49.34200000000001,90.566,0.0,0
274.5553649999998,49.47600000000003,90.46200000000003,0.0,0
222.35077999999996,49.34200000000001,90.566,0.0,0
218.01053033333318,49.34200000000001,90.562,0.0,0
259.88923099999994,49.38600000000003,90.294,0.0,0
221.70455283333325,49.34200000000001,90.566,0.0,0
221.75308166666662,49.34200000000001,90.566,0.0,0
221.75308166666662,49.34200000000001,90.566,0.0,0
220.40175199999993,49.34200000000001,90.562,0.0,0
274.5553649999998,49.47600000000003,90.46200000000003,0.0,0
222.21781799999997,49.34200000000001,90.566,0.0,0
218.80825916666652,49.34200000000001,90.562,0.0,0
256.98437149999995,49.46000000000003,90.44800000000004,0.0,0
268.3986349999999,49.47600000000003,90.45600000000002,0.0,0
258.62470999999994,49.46000000000003,90.44800000000004,0.0,0
266.8109071666666,49.46800000000003,90.45400000000004,0.0,0
268.3986349999999,49.47600000000003,90.45600000000002,0.0,0
259.1903598333332,49.38600000000003,90.294,0.0,0
221.13469383333327,49.34200000000001,90.566,0.0,0
265.71186366666655,49.46800000000003,90.45200000000004,0.0,0
259.0199431666666,49.38600000000003,90.294,0.0,0
256.98437149999995,49.46000000000003,90.44800000000004,0.0,0
256.5888083333332,49.46000000000003,90.44800000000004,0.0,0
269.5243249999999,49.47600000000003,90.46000000000004,0.0,0
256.75922499999984,49.46000000000003,90.44800000000004,0.0,0
256.75922499999984,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
269.35390833333327,49.47600000000003,90.45800000000004,0.0,0
259.1903598333332,49.38600000000003,90.294,0.0,0
256.5888083333332,49.46000000000003,90.44800000000004,0.0,0
256.86292849999984,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.75922499999984,49.46000000000003,90.44800000000004,0.0,0
375.4553233333331,49.8000000000001,92.5,0.0,0
270.9934706666666,49.47600000000003,90.46000000000004,0.0,0
270.9934706666666,49.47600000000003,90.46000000000004,0.0,0
270.9934706666666,49.47600000000003,90.46000000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.5888083333332,49.46000000000003,90.44800000000004,0.0,0
269.35390833333327,49.47600000000003,90.45800000000004,0.0,0
269.93363716666664,49.47600000000003,90.46000000000004,0.0,0
269.93363716666664,49.47600000000003,90.46000000000004,0.0,0
269.35390833333327,49.47600000000003,90.45800000000004,0.0,0
269.93363716666664,49.47600000000003,90.46000000000004,0.0,0
221.4384359999999,49.34200000000001,90.566,0.0,0
219.8410949999999,49.34200000000001,90.562,0.0,0
220.7080156666666,49.34200000000001,90.566,0.0,0
270.4563283333333,49.47600000000003,90.46000000000004,0.0,0
220.15463599999995,49.34200000000001,90.562,0.0,0
269.87659949999994,49.47600000000003,90.46000000000004,0.0,0
269.87659949999994,49.47600000000003,90.46000000000004,0.0,0
221.17104199999991,49.34200000000001,90.566,0.0,0
222.19765199999992,49.34200000000001,90.566,0.0,0
220.39816549999983,49.34200000000001,90.562,0.0,0
223.2135538333333,49.350000000000016,90.566,0.0,0
221.44806866666664,49.34200000000001,90.566,0.0,0
270.05084166666654,49.47600000000003,90.46000000000004,0.0,0
270.05084166666654,49.47600000000003,90.46000000000004,0.0,0
222.06912033333327,49.34200000000001,90.566,0.0,0
270.05084166666654,49.47600000000003,90.46000000000004,0.0,0
221.38273599999988,49.34200000000001,90.566,0.0,0
220.40914633333324,49.34200000000001,90.562,0.0,0
269.87659949999994,49.47600000000003,90.46000000000004,0.0,0
223.07946249999983,49.350000000000016,90.566,0.0,0
221.33458783333316,49.34200000000001,90.566,0.0,0
223.47583799999992,49.350000000000016,90.566,0.0,0
221.23888149999988,49.34200000000001,90.566,0.0,0
222.20232666666658,49.34200000000001,90.566,0.0,0
222.1930076666666,49.34200000000001,90.566,0.0,0
221.80622666666665,49.34200000000001,90.566,0.0,0
223.05856399999988,49.350000000000016,90.566,0.0,0
217.90944183333312,49.34200000000001,90.562,0.0,0
222.592708,49.350000000000016,90.566,0.0,0
221.96235016666657,49.34200000000001,90.566,0.0,0
222.546101,49.350000000000016,90.566,0.0,0
211.81561199999996,49.32600000000002,90.56000000000002,0.0,0
223.05856399999988,49.350000000000016,90.566,0.0,0
223.19865583333333,49.350000000000016,90.566,0.0,0
221.21868349999997,49.34200000000001,90.566,0.0,0
271.11576449999995,49.47600000000003,90.46000000000004,0.0,0
375.4553233333331,49.8000000000001,92.5,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
270.16991533333334,49.47600000000003,90.46000000000004,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
257.0913153333332,49.46000000000003,90.44800000000004,0.0,0
258.85309683333327,49.46000000000003,90.44800000000004,0.0,0
259.6261536666666,49.38600000000003,90.294,0.0,0
259.35203349999995,49.38600000000003,90.294,0.0,0
259.6261536666666,49.38600000000003,90.294,0.0,0
259.5224501666666,49.38600000000003,90.294,0.0,0
259.5224501666666,49.38600000000003,90.294,0.0,0
267.14299750000004,49.46800000000003,90.45400000000004,0.0,0
263.3100583333333,49.38600000000003,90.294,0.0,0
257.1950188333332,49.46000000000003,90.44800000000004,0.0,0
257.0913153333332,49.46000000000003,90.44800000000004,0.0,0
257.0442586666665,49.46000000000003,90.44800000000004,0.0,0
259.579097,49.38600000000003,90.294,0.0,0
259.30497683333334,49.38600000000003,90.294,0.0,0
258.80604016666655,49.46000000000003,90.44800000000004,0.0,0
256.3275334999999,49.46000000000003,90.44800000000004,0.0,0
259.88923099999994,49.38600000000003,90.294,0.0,0
217.86150383333322,49.34200000000001,90.562,0.0,0
259.59759483333323,49.38600000000003,90.294,0.0,0
214.48407516666649,49.32600000000002,90.56000000000002,0.0,0
221.62897516666658,49.34200000000001,90.566,0.0,0
220.4620186666666,49.34200000000001,90.562,0.0,0
220.2870944999999,49.34200000000001,90.562,0.0,0
221.42368683333325,49.34200000000001,90.566,0.0,0
222.40904949999995,49.34200000000001,90.566,0.0,0
375.96366799999987,49.640000000000065,91.432,0.0,0
222.77518883333332,49.350000000000016,90.566,0.0,0
221.02376466666644,49.34200000000001,90.566,0.0,0
273.04984299999984,49.47600000000003,90.46000000000004,0.0,0
218.7308778333332,49.34200000000001,90.562,0.0,0
222.6513923333333,49.350000000000016,90.566,0.0,0
219.40652316666646,49.34200000000001,90.562,0.0,0
219.56474066666644,49.34200000000001,90.562,0.0,0
220.49061466666646,49.34200000000001,90.56400000000002,0.0,0
218.5670474999998,49.34200000000001,90.562,0.0,0
270.57076899999976,49.47600000000003,90.46000000000004,0.0,0
213.79750066666648,49.32600000000002,90.56000000000002,0.0,0
221.79958616666661,49.34200000000001,90.566,0.0,0
270.7683011666666,49.47600000000003,90.46000000000004,0.0,0
265.56442949999985,49.46000000000003,90.45000000000002,0.0,0
266.36494499999986,49.46800000000003,90.45200000000004,0.0,0
275.9691504999999,49.684000000000026,91.99600000000002,0.0,0
266.7241203333333,49.46800000000003,90.45200000000004,0.0,0
270.7992629999998,49.47600000000003,90.46000000000004,0.0,0
281.1193384999999,49.692000000000036,91.99600000000002,0.0,0
278.8481786666665,49.47600000000003,90.46200000000003,0.0,0
381.0316803333334,50.26200000000005,91.062,6.0,0
335.1667483333334,49.696000000000076,91.72,0.0,0
262.5383408333332,49.38600000000003,90.294,0.0,0
309.6132798333333,49.40000000000005,90.16800000000003,0.0,0
287.9152286666666,49.70000000000002,91.99800000000003,0.0,0
279.09042366666654,49.47600000000003,90.46200000000003,0.0,0
256.5883563333332,49.46000000000003,90.44800000000004,0.0,0
255.3793963333333,49.46000000000003,90.59600000000002,0.0,0
388.0574318333332,50.22200000000004,89.00200000000002,0.0,0
387.45470466666654,50.20000000000004,89.96499999999996,0.0,0
277.5307213333332,49.684000000000026,91.99600000000002,0.0,0
283.0371614999999,49.70000000000002,91.99600000000002,0.0,0
219.46384416666652,49.34200000000001,90.562,0.0,0
268.03753316666655,49.47600000000003,90.45600000000002,0.0,0
278.74842399999994,49.47600000000003,90.46200000000003,0.0,0
284.6509771666666,49.70000000000002,91.99600000000002,0.0,0
273.1649105,49.47600000000003,90.46000000000004,0.0,0
272.35131799999994,49.47600000000003,90.46000000000004,0.0,0
270.97347349999995,49.47600000000003,90.46000000000004,0.0,0
284.02530133333323,49.70000000000002,91.99600000000002,0.0,0
220.66581116666646,49.34200000000001,90.56400000000002,0.0,0
222.06859999999992,49.34200000000001,90.566,0.0,0
283.3283679999999,49.70000000000002,91.99600000000002,0.0,0
283.3283679999999,49.70000000000002,91.99600000000002,0.0,0
273.1771311666666,49.47600000000003,90.46000000000004,0.0,0
266.85032749999993,49.46800000000003,90.45400000000004,0.0,0
290.4302808333333,49.78200000000003,92.154,0.0,0
205.68538749999996,49.29600000000002,90.70200000000004,0.0,0
312.0041643333332,49.40000000000005,90.16800000000003,0.0,0
311.8041753333333,49.40000000000005,90.16800000000003,0.0,0
412.53655033333314,50.02200000000002,85.35600000000002,0.0,3
293.34423716666663,49.73800000000003,92.00400000000002,0.0,0
294.3197629999998,49.73800000000003,92.00400000000002,0.0,0
407.6364763333332,50.14400000000003,86.64000000000001,0.0,3
222.82426949999993,49.350000000000016,90.566,0.0,0
297.7124929999999,49.918000000000035,92.462,0.0,0
296.8126571666665,49.918000000000035,92.46000000000002,0.0,0
205.76203249999972,49.29600000000002,90.70200000000004,0.0,0
292.12056399999994,49.73800000000003,92.00400000000002,0.0,0
220.66791749999987,49.34200000000001,90.56400000000002,0.0,0
292.12056399999994,49.73800000000003,92.00400000000002,0.0,0
286.67536249999995,49.70000000000002,91.99800000000003,0.0,0
300.10174733333326,49.918000000000035,92.462,0.0,0
206.12247433333332,49.29600000000002,90.70200000000004,0.0,0
273.2634003333332,49.47600000000003,90.46000000000004,0.0,0
272.49216233333334,49.47600000000003,90.46000000000004,0.0,0
274.10281149999986,49.47600000000003,90.46000000000004,0.0,0
279.83393399999994,49.48400000000003,90.46200000000003,0.0,0
394.35330449999987,50.253000000000036,87.72900000000001,6.0,0
278.4213229999999,49.47600000000003,90.46200000000003,0.0,0
221.1092313333332,49.34200000000001,90.566,0.0,0
220.8552109999999,49.34200000000001,90.566,0.0,0
219.1568079999999,49.34200000000001,90.562,0.0,0
269.9157916666666,49.47600000000003,90.46000000000004,0.0,0
219.3026771666665,49.34200000000001,90.562,0.0,0
375.4553233333331,49.8000000000001,92.5,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
218.05861466666653,49.34200000000001,90.562,0.0,0
256.8103178333332,49.46000000000003,90.44800000000004,0.0,0
375.4553233333331,49.8000000000001,92.5,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
257.1446088333332,49.46000000000003,90.44800000000004,0.0,0
259.5757436666666,49.38600000000003,90.294,0.0,0
267.04140916666654,49.46800000000003,90.45400000000004,0.0,0
266.15063033333314,49.46800000000003,90.45200000000004,0.0,0
260.3905548333332,49.38600000000003,90.294,0.0,0
219.75842499999985,49.34200000000001,90.562,0.0,0
220.6474531666666,49.34200000000001,90.56400000000002,0.0,0
221.49881499999992,49.34200000000001,90.566,0.0,0
222.49856450000001,49.350000000000016,90.566,0.0,0
217.64915899999974,49.34200000000001,90.562,0.0,0
221.46928616666648,49.34200000000001,90.566,0.0,0
220.09999433333326,49.34200000000001,90.562,0.0,0
377.8805849999998,49.70600000000007,91.417,0.0,0
220.39215049999984,49.34200000000001,90.562,0.0,0
222.1622186666666,49.34200000000001,90.566,0.0,0
220.5319288333332,49.34200000000001,90.56400000000002,0.0,0
222.19903883333328,49.34200000000001,90.566,0.0,0
